source_id,mc_id_1,mc_id_2,mc_id_3,mc_id_4,mass_value_raw,mass_pos_error_raw,mass_neg_error_raw,width_value_raw,width_pos_error_raw,width_neg_error_raw,particle_name_raw,raw_line,unit_note
PDG_MASS_WIDTH_2025,13124,,,,1.690E+00,+5.0E-03,-5.0E-03,7.0E-02,+1.0E-02,-1.0E-02,Lambda(1690)        0,   13124                          1.690E+00         +5.0E-03 -5.0E-03  7.0E-02           +1.0E-02 -1.0E-02 Lambda(1690)        0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,43122,,,,1.80E+00,+5.0E-02,-5.0E-02,2.0E-01,+5.0E-02,-5.0E-02,Lambda(1800)        0,   43122                          1.80E+00          +5.0E-02 -5.0E-02  2.0E-01           +5.0E-02 -5.0E-02 Lambda(1800)        0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,53122,,,,1.79E+00,+5.0E-02,-5.0E-02,1.1E-01,+6.0E-02,-6.0E-02,Lambda(1810)        0,   53122                          1.79E+00          +5.0E-02 -5.0E-02  1.1E-01           +6.0E-02 -6.0E-02 Lambda(1810)        0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,3126,,,,1.820E+00,+5.0E-03,-5.0E-03,8.0E-02,+1.0E-02,-1.0E-02,Lambda(1820)        0,    3126                          1.820E+00         +5.0E-03 -5.0E-03  8.0E-02           +1.0E-02 -1.0E-02 Lambda(1820)        0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,13126,,,,1.825E+00,+5.0E-03,-5.0E-03,9.0E-02,+3.0E-02,-3.0E-02,Lambda(1830)        0,   13126                          1.825E+00         +5.0E-03 -5.0E-03  9.0E-02           +3.0E-02 -3.0E-02 Lambda(1830)        0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,23124,,,,1.890E+00,+2.0E-02,-2.0E-02,1.2E-01,+4.0E-02,-4.0E-02,Lambda(1890)        0,   23124                          1.890E+00         +2.0E-02 -2.0E-02  1.2E-01           +4.0E-02 -4.0E-02 Lambda(1890)        0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,3128,,,,2.100E+00,+1.0E-02,-1.0E-02,2.0E-01,+5.0E-02,-1.0E-01,Lambda(2100)        0,    3128                          2.100E+00         +1.0E-02 -1.0E-02  2.0E-01           +5.0E-02 -1.0E-01 Lambda(2100)        0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,23126,,,,2.09E+00,+4.0E-02,-4.0E-02,2.5E-01,+5.0E-02,-5.0E-02,Lambda(2110)        0,   23126                          2.09E+00          +4.0E-02 -4.0E-02  2.5E-01           +5.0E-02 -5.0E-02 Lambda(2110)        0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,3222,,,,1.18937E+00,+7.0E-05,-7.0E-05,8.209E-15,+2.7E-17,-2.7E-17,Sigma               +,    3222                          1.18937E+00       +7.0E-05 -7.0E-05  8.209E-15         +2.7E-17 -2.7E-17 Sigma               +,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,3212,,,,1.192642E+00,+2.4E-05,-2.4E-05,8.9E-06,+9.0E-07,-8.0E-07,Sigma               0,    3212                          1.192642E+00      +2.4E-05 -2.4E-05  8.9E-06           +9.0E-07 -8.0E-07 Sigma               0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,3112,,,,1.197449E+00,+2.9E-05,-2.9E-05,4.450E-15,+3.2E-17,-3.2E-17,Sigma               -,    3112                          1.197449E+00      +2.9E-05 -2.9E-05  4.450E-15         +3.2E-17 -3.2E-17 Sigma               -,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,3114,,,,1.3872E+00,+5.0E-04,-5.0E-04,3.94E-02,+2.1E-03,-2.1E-03,Sigma(1385)         -,    3114                          1.3872E+00        +5.0E-04 -5.0E-04  3.94E-02          +2.1E-03 -2.1E-03 Sigma(1385)         -,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,3214,,,,1.3837E+00,+1.0E-03,-1.0E-03,3.6E-02,+5.0E-03,-5.0E-03,Sigma(1385)         0,    3214                          1.3837E+00        +1.0E-03 -1.0E-03  3.6E-02           +5.0E-03 -5.0E-03 Sigma(1385)         0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,3224,,,,1.38283E+00,+3.4E-04,-3.4E-04,3.62E-02,+7.0E-04,-7.0E-04,Sigma(1385)         +,    3224                          1.38283E+00       +3.4E-04 -3.4E-04  3.62E-02          +7.0E-04 -7.0E-04 Sigma(1385)         +,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,13112,13212,13222,,1.660E+00,+2.0E-02,-2.0E-02,2.0E-01,+1.0E-01,-1.0E-01,"Sigma(1660)     -,0,+","   13112   13212   13222          1.660E+00         +2.0E-02 -2.0E-02  2.0E-01           +1.0E-01 -1.0E-01 Sigma(1660)     -,0,+",Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,13114,13214,13224,,1.675E+00,+1.0E-02,-1.0E-02,7.0E-02,+3.0E-02,-3.0E-02,"Sigma(1670)     -,0,+","   13114   13214   13224          1.675E+00         +1.0E-02 -1.0E-02  7.0E-02           +3.0E-02 -3.0E-02 Sigma(1670)     -,0,+",Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,23112,23212,23222,,1.75E+00,+5.0E-02,-5.0E-02,1.5E-01,+5.0E-02,-5.0E-02,"Sigma(1750)     -,0,+","   23112   23212   23222          1.75E+00          +5.0E-02 -5.0E-02  1.5E-01           +5.0E-02 -5.0E-02 Sigma(1750)     -,0,+",Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,3116,3216,3226,,1.775E+00,+5.0E-03,-5.0E-03,1.20E-01,+1.5E-02,-1.5E-02,"Sigma(1775)     -,0,+","    3116    3216    3226          1.775E+00         +5.0E-03 -5.0E-03  1.20E-01          +1.5E-02 -1.5E-02 Sigma(1775)     -,0,+",Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,23114,23214,23224,,1.91E+00,+4.0E-02,-4.0E-02,2.2E-01,+8.0E-02,-7.0E-02,"Sigma(1910)     -,0,+","   23114   23214   23224          1.91E+00          +4.0E-02 -4.0E-02  2.2E-01           +8.0E-02 -7.0E-02 Sigma(1910)     -,0,+",Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,13116,13216,13226,,1.915E+00,+2.0E-02,-1.5E-02,1.2E-01,+4.0E-02,-4.0E-02,"Sigma(1915)     -,0,+","   13116   13216   13226          1.915E+00         +2.0E-02 -1.5E-02  1.2E-01           +4.0E-02 -4.0E-02 Sigma(1915)     -,0,+",Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,3118,3218,3228,,2.030E+00,+1.0E-02,-5.0E-03,1.80E-01,+2.0E-02,-3.0E-02,"Sigma(2030)     -,0,+","    3118    3218    3228          2.030E+00         +1.0E-02 -5.0E-03  1.80E-01          +2.0E-02 -3.0E-02 Sigma(2030)     -,0,+",Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,3322,,,,1.31486E+00,+2.0E-04,-2.0E-04,2.27E-15,+7.0E-17,-7.0E-17,Xi                  0,    3322                          1.31486E+00       +2.0E-04 -2.0E-04  2.27E-15          +7.0E-17 -7.0E-17 Xi                  0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,3312,,,,1.32171E+00,+7.0E-05,-7.0E-05,4.02E-15,+4.0E-17,-4.0E-17,Xi                  -,    3312                          1.32171E+00       +7.0E-05 -7.0E-05  4.02E-15          +4.0E-17 -4.0E-17 Xi                  -,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,3314,,,,1.5350E+00,+6.0E-04,-6.0E-04,9.9E-03,+1.7E-03,-1.9E-03,Xi(1530)            -,    3314                          1.5350E+00        +6.0E-04 -6.0E-04  9.9E-03           +1.7E-03 -1.9E-03 Xi(1530)            -,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,3324,,,,1.53180E+00,+3.2E-04,-3.2E-04,9.1E-03,+5.0E-04,-5.0E-04,Xi(1530)            0,    3324                          1.53180E+00       +3.2E-04 -3.2E-04  9.1E-03           +5.0E-04 -5.0E-04 Xi(1530)            0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,203312,203322,,,1.690E+00,+1.0E-02,-1.0E-02,2.0E-02,+1.5E-02,-1.5E-02,"Xi(1690)          -,0","  203312  203322                  1.690E+00         +1.0E-02 -1.0E-02  2.0E-02           +1.5E-02 -1.5E-02 Xi(1690)          -,0",Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,13314,13324,,,1.823E+00,+5.0E-03,-5.0E-03,2.4E-02,+1.5E-02,-1.0E-02,"Xi(1820)          -,0","   13314   13324                  1.823E+00         +5.0E-03 -5.0E-03  2.4E-02           +1.5E-02 -1.0E-02 Xi(1820)          -,0",Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,103316,103326,,,1.950E+00,+1.5E-02,-1.5E-02,6.0E-02,+2.0E-02,-2.0E-02,"Xi(1950)          -,0","  103316  103326                  1.950E+00         +1.5E-02 -1.5E-02  6.0E-02           +2.0E-02 -2.0E-02 Xi(1950)          -,0",Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,203316,203326,,,2.025E+00,+5.0E-03,-5.0E-03,2.0E-02,+1.5E-02,-5.0E-03,"Xi(2030)          -,0","  203316  203326                  2.025E+00         +5.0E-03 -5.0E-03  2.0E-02           +1.5E-02 -5.0E-03 Xi(2030)          -,0",Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,3334,,,,1.67245E+00,+2.9E-04,-2.9E-04,8.02E-15,+1.0E-16,-1.0E-16,Omega               -,    3334                          1.67245E+00       +2.9E-04 -2.9E-04  8.02E-15          +1.0E-16 -1.0E-16 Omega               -,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,203338,,,,2.252E+00,+9.0E-03,-9.0E-03,5.5E-02,+1.8E-02,-1.8E-02,Omega(2250)         -,  203338                          2.252E+00         +9.0E-03 -9.0E-03  5.5E-02           +1.8E-02 -1.8E-02 Omega(2250)         -,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,4122,,,,2.28646E+00,+1.4E-04,-1.4E-04,3.248E-12,+1.5E-14,-1.5E-14,Lambda(c)           +,    4122                          2.28646E+00       +1.4E-04 -1.4E-04  3.248E-12         +1.5E-14 -1.5E-14 Lambda(c)           +,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,14122,,,,2.59225E+00,+2.8E-04,-2.8E-04,2.6E-03,+6.0E-04,-6.0E-04,Lambda(c)(2595)     +,   14122                          2.59225E+00       +2.8E-04 -2.8E-04  2.6E-03           +6.0E-04 -6.0E-04 Lambda(c)(2595)     +,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,104122,,,,2.62800E+00,+1.5E-04,-1.5E-04,,,,Lambda(c)(2625)     +,  104122                          2.62800E+00       +1.5E-04 -1.5E-04                                      Lambda(c)(2625)     +,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,204126,,,,2.88163E+00,+2.4E-04,-2.4E-04,5.6E-03,+8.0E-04,-6.0E-04,Lambda(c)(2880)     +,  204126                          2.88163E+00       +2.4E-04 -2.4E-04  5.6E-03           +8.0E-04 -6.0E-04 Lambda(c)(2880)     +,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,4112,,,,2.45375E+00,+1.4E-04,-1.4E-04,1.83E-03,+1.1E-04,-1.9E-04,Sigma(c)(2455)      0,    4112                          2.45375E+00       +1.4E-04 -1.4E-04  1.83E-03          +1.1E-04 -1.9E-04 Sigma(c)(2455)      0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,4212,,,,2.45265E+00,+2.2E-04,-1.6E-04,2.3E-03,+4.0E-04,-4.0E-04,Sigma(c)(2455)      +,    4212                          2.45265E+00       +2.2E-04 -1.6E-04  2.3E-03           +4.0E-04 -4.0E-04 Sigma(c)(2455)      +,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,4222,,,,2.45397E+00,+1.4E-04,-1.4E-04,1.89E-03,+9.0E-05,-1.8E-04,Sigma(c)(2455)     ++,    4222                          2.45397E+00       +1.4E-04 -1.4E-04  1.89E-03          +9.0E-05 -1.8E-04 Sigma(c)(2455)     ++,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,4114,,,,2.51848E+00,+2.1E-04,-2.1E-04,1.53E-02,+4.0E-04,-5.0E-04,Sigma(c)(2520)      0,    4114                          2.51848E+00       +2.1E-04 -2.1E-04  1.53E-02          +4.0E-04 -5.0E-04 Sigma(c)(2520)      0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,4214,,,,2.5174E+00,+7.0E-04,-5.0E-04,1.72E-02,+4.0E-03,-2.2E-03,Sigma(c)(2520)      +,    4214                          2.5174E+00        +7.0E-04 -5.0E-04  1.72E-02          +4.0E-03 -2.2E-03 Sigma(c)(2520)      +,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,4224,,,,2.51841E+00,+2.2E-04,-2.2E-04,1.478E-02,+3.0E-04,-4.0E-04,Sigma(c)(2520)     ++,    4224                          2.51841E+00       +2.2E-04 -2.2E-04  1.478E-02         +3.0E-04 -4.0E-04 Sigma(c)(2520)     ++,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,4232,,,,2.46771E+00,+2.3E-04,-2.3E-04,1.453E-12,+1.6E-14,-1.6E-14,Xi(c)               +,    4232                          2.46771E+00       +2.3E-04 -2.3E-04  1.453E-12         +1.6E-14 -1.6E-14 Xi(c)               +,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,4132,,,,2.47044E+00,+2.8E-04,-2.8E-04,4.38E-12,+8.0E-14,-8.0E-14,Xi(c)               0,    4132                          2.47044E+00       +2.8E-04 -2.8E-04  4.38E-12          +8.0E-14 -8.0E-14 Xi(c)               0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,4322,,,,2.5782E+00,+5.0E-04,-5.0E-04,,,,Xi(c)'              +,    4322                          2.5782E+00        +5.0E-04 -5.0E-04                                      Xi(c)'              +,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,4312,,,,2.5787E+00,+5.0E-04,-5.0E-04,,,,Xi(c)'              0,    4312                          2.5787E+00        +5.0E-04 -5.0E-04                                      Xi(c)'              0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,4314,,,,2.64616E+00,+2.5E-04,-2.5E-04,2.35E-03,+2.2E-04,-2.2E-04,Xi(c)(2645)         0,    4314                          2.64616E+00       +2.5E-04 -2.5E-04  2.35E-03          +2.2E-04 -2.2E-04 Xi(c)(2645)         0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,4324,,,,2.64510E+00,+3.0E-04,-3.0E-04,2.14E-03,+1.9E-04,-1.9E-04,Xi(c)(2645)         +,    4324                          2.64510E+00       +3.0E-04 -3.0E-04  2.14E-03          +1.9E-04 -1.9E-04 Xi(c)(2645)         +,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,104314,,,,2.7939E+00,+5.0E-04,-5.0E-04,1.00E-02,+1.1E-03,-1.1E-03,Xi(c)(2790)         0,  104314                          2.7939E+00        +5.0E-04 -5.0E-04  1.00E-02          +1.1E-03 -1.1E-03 Xi(c)(2790)         0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,104324,,,,2.7919E+00,+5.0E-04,-5.0E-04,8.9E-03,+1.0E-03,-1.0E-03,Xi(c)(2790)         +,  104324                          2.7919E+00        +5.0E-04 -5.0E-04  8.9E-03           +1.0E-03 -1.0E-03 Xi(c)(2790)         +,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,104312,,,,2.81979E+00,+3.0E-04,-3.0E-04,2.54E-03,+2.5E-04,-2.5E-04,Xi(c)(2815)         0,  104312                          2.81979E+00       +3.0E-04 -3.0E-04  2.54E-03          +2.5E-04 -2.5E-04 Xi(c)(2815)         0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,104322,,,,2.81651E+00,+2.5E-04,-2.5E-04,2.43E-03,+2.6E-04,-2.6E-04,Xi(c)(2815)         +,  104322                          2.81651E+00       +2.5E-04 -2.5E-04  2.43E-03          +2.6E-04 -2.6E-04 Xi(c)(2815)         +,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,4332,,,,2.6953E+00,+4.0E-04,-4.0E-04,2.41E-12,+1.1E-13,-1.1E-13,Omega(c)            0,    4332                          2.6953E+00        +4.0E-04 -4.0E-04  2.41E-12          +1.1E-13 -1.1E-13 Omega(c)            0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,4334,,,,2.7660E+00,+9.0E-04,-1.0E-03,,,,Omega(c)(2770)      0,    4334                          2.7660E+00        +9.0E-04 -1.0E-03                                      Omega(c)(2770)      0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,5122,,,,5.61957E+00,+1.6E-04,-1.6E-04,4.484E-13,+2.7E-15,-2.7E-15,Lambda(b)           0,    5122                          5.61957E+00       +1.6E-04 -1.6E-04  4.484E-13         +2.7E-15 -2.7E-15 Lambda(b)           0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,5112,,,,5.81564E+00,+2.7E-04,-2.7E-04,5.3E-03,+5.0E-04,-5.0E-04,Sigma(b)            -,    5112                          5.81564E+00       +2.7E-04 -2.7E-04  5.3E-03           +5.0E-04 -5.0E-04 Sigma(b)            -,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,5222,,,,5.81056E+00,+2.5E-04,-2.5E-04,5.0E-03,+5.0E-04,-5.0E-04,Sigma(b)            +,    5222                          5.81056E+00       +2.5E-04 -2.5E-04  5.0E-03           +5.0E-04 -5.0E-04 Sigma(b)            +,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,5114,,,,5.83474E+00,+3.0E-04,-3.0E-04,1.04E-02,+8.0E-04,-8.0E-04,Sigma(b)*           -,    5114                          5.83474E+00       +3.0E-04 -3.0E-04  1.04E-02          +8.0E-04 -8.0E-04 Sigma(b)*           -,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,5224,,,,5.83032E+00,+2.7E-04,-2.7E-04,9.4E-03,+5.0E-04,-5.0E-04,Sigma(b)*           +,    5224                          5.83032E+00       +2.7E-04 -2.7E-04  9.4E-03           +5.0E-04 -5.0E-04 Sigma(b)*           +,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,5132,,,,5.7970E+00,+4.0E-04,-4.0E-04,4.17E-13,+6.0E-15,-6.0E-15,Xi(b)               -,    5132                          5.7970E+00        +4.0E-04 -4.0E-04  4.17E-13          +6.0E-15 -6.0E-15 Xi(b)               -,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,5232,,,,5.7917E+00,+4.0E-04,-4.0E-04,4.46E-13,+1.0E-14,-1.0E-14,Xi(b)               0,    5232                          5.7917E+00        +4.0E-04 -4.0E-04  4.46E-13          +1.0E-14 -1.0E-14 Xi(b)               0,Raw PDG mass_width file values. Confirm units before derived use.
PDG_MASS_WIDTH_2025,5332,,,,6.0458E+00,+8.0E-04,-8.0E-04,4.0E-13,+4.0E-14,-4.0E-14,Omega(b)            -,    5332                          6.0458E+00        +8.0E-04 -8.0E-04  4.0E-13           +4.0E-14 -4.0E-14 Omega(b)            -,Raw PDG mass_width file values. Confirm units before derived use.
